packet_id,item_id,sku_id,core_item_id,Qty,item_status,order_status,is_shipped,is_realised,is_delivered,fr_is_refunded,order_delivered_date,return_status,payment_method,article_type,master_category,brand,gender,tax,tax_rate,igst_rate,cgst_rate,sgst_rate,location_type,order_created_date,order_packed_date,order_shipped_date,fr_refunded_date,fr_restocked_date,return_status_display_name,last_modified_on,Delivery_State,Seller_state_Code,warehouse_id,warehouse_name,exchange_ID,refund_mode,warehouse_pincode,customer_pincode,foci_warehouse_id,state,dm_warehouse_pincode,warehouse_city,lmc_warehouse_id,row_num,MRP,shipment_value,item_revenue_inc_cashback,shipping_charges,gift_charges,GiftCard,phonepe,loyalty_pts_used,cashback,Instant_Cashback,myntra_credits,Mynts,fr_refund_amount,TCS,seller_name,Net_Amount,certificateNumber,Seller_GSTIN,Shipping_case,Tax_Seller_GSTIN,base_amount,tds_rate,tcs_amount,tds_amount,cgst_tcs_amount,sgst_tcs_amount,igst_tcs_amount
8103353427,10103323321,68355418,,1,C,C,1,1,1,1,20240930,DLS,on,Saree Blouse,Apparel,Molcha,Women,0,12,12,0,0,,20240926,20240927,20240927,20241001,19700101,Delivered to Seller,27:29.0,GUJARAT,DELHI,5212,STEP BY STEP CREATIONS  PPMP,,OR,110070,382480,5212,DELHI,110070,NEW DELHI,5212,1,4000,1600,1508,0,0,0,0,0,0,0,0,0,1508,13.46428571,STEP BY STEP CREATIONS,,,07AAMPM7556K1Z1,Interstate,07AAMPM7556K1Z1,1428.57,0.01,7.14,14.28,0,0,7.14
8111976867,10111946768,49061736,,1,C,C,1,1,1,1,20241004,DLS,on,Dresses,Apparel,Molcha,Women,1.072639,12,12,0,0,,20240929,20240930,20241001,20241005,19700101,Delivered to Seller,33:18.0,KARNATAKA,DELHI,5212,STEP BY STEP CREATIONS  PPMP,,OR,110070,560043,5212,DELHI,110070,NEW DELHI,5212,1,3000,1800,1800,0,0,0,0,0,0,179.79,0,0,1800,16.07142857,STEP BY STEP CREATIONS,,,07AAMPM7556K1Z1,Interstate,07AAMPM7556K1Z1,1607.14,0.01,8.03,16.07,0,0,8.03
8153517888,10153487912,94164904,,1,C,C,1,1,1,1,20241023,RL,cod,Saree Blouse,Apparel,Molcha,Women,0,5,5,0,0,,20241020,20241021,20241022,20241024,19700101,,52:03.0,UTTAR PRADESH,DELHI,5212,STEP BY STEP CREATIONS  PPMP,8158477910,OR,110070,201005,5212,DELHI,110070,NEW DELHI,5212,1,2099,965,715,0,0,0,0,0,0,0,0,0,715,6.80952381,STEP BY STEP CREATIONS,,,07AAMPM7556K1Z1,Interstate,07AAMPM7556K1Z1,919.04,0.01,4.59,9.19,0,0,4.59
8148854285,10148824294,94164908,,1,C,C,1,1,1,1,20241023,RL,cod,Saree Blouse,Apparel,Molcha,Women,4.58,5,5,0,0,,20241017,20241018,20241019,20241024,19700101,,27:46.0,MAHARASHTRA,DELHI,5212,STEP BY STEP CREATIONS  PPMP,8158119261,OR,110070,400607,5212,DELHI,110070,NEW DELHI,5212,1,2099,965,965,0,0,0,0,0,0,0,0,0,965,9.19047619,STEP BY STEP CREATIONS,,,07AAMPM7556K1Z1,Interstate,07AAMPM7556K1Z1,919.04,0.01,4.59,9.19,0,0,4.59
9592476527,10078686345,68897174,,1,C,C,1,1,1,1,20240922,DLS,cod,Saree Blouse,Apparel,Molcha,Women,0,12,12,0,0,,20240915,20240916,20240917,20241001,19700101,Delivered to Seller,33:15.0,ODISHA,DELHI,5212,STEP BY STEP CREATIONS  PPMP,,NEFT,110070,751024,5212,DELHI,110070,NEW DELHI,5212,1,3600,1656,1656,0,0,0,0,0,0,0,0,0,1656,14.78571429,STEP BY STEP CREATIONS,,,07AAMPM7556K1Z1,Interstate,07AAMPM7556K1Z1,1478.57,0.01,7.39,14.78,0,0,7.39
8147701749,10147671751,48716608,,1,C,C,1,1,1,1,20241018,DLS,cod,Saree Blouse,Apparel,Molcha,Women,2.444983,5,5,0,0,,20241016,20241017,20241017,20241020,19700101,Delivered to Seller,40:56.0,UTTAR PRADESH,DELHI,5212,STEP BY STEP CREATIONS  PPMP,,MYNTCREDIT,110070,201009,5212,DELHI,110070,NEW DELHI,5212,1,1665,915,915,0,0,0,0,0,0,0,0,0,915,8.714285714,STEP BY STEP CREATIONS,,,07AAMPM7556K1Z1,Interstate,07AAMPM7556K1Z1,871.42,0.01,4.35,8.71,0,0,4.35
8117240926,10117210841,86874878,,1,C,C,1,1,1,1,20241005,DLS,on,Saree Blouse,Apparel,Molcha,Women,0,5,5,0,0,,20240930,20241001,20241002,20241007,19700101,Delivered to Seller,46:00.0,MAHARASHTRA,DELHI,5212,STEP BY STEP CREATIONS  PPMP,,OR,110070,411020,5212,DELHI,110070,NEW DELHI,5212,1,2099,965,965,0,0,0,0,0,0,96.34,0,0,965,9.19047619,STEP BY STEP CREATIONS,,,07AAMPM7556K1Z1,Interstate,07AAMPM7556K1Z1,919.04,0.01,4.59,9.19,0,0,4.59
8157503988,10157474019,46946884,,1,C,C,1,1,1,1,20241024,RL,on,Saree Blouse,Apparel,Molcha,Women,1.538451,5,0,2.5,2.5,,20241023,20241023,20241024,20241025,19700101,,26:43.0,DELHI,DELHI,5212,STEP BY STEP CREATIONS  PPMP,8160156357,OR,110070,110027,5212,DELHI,110070,NEW DELHI,5212,1,1665,915,915,0,0,0,0,0,0,0,0,0,915,8.714285714,STEP BY STEP CREATIONS,,,07AAMPM7556K1Z1,Local,07AAMPM7556K1Z1,871.42,0.01,4.35,8.71,2.175,2.175,0
8155031366,10155001392,46954373,,1,C,C,1,1,1,1,20241027,RL,on,Saree Blouse,Apparel,Molcha,Women,13.285817,5,5,0,0,,20241021,20241022,20241023,20241028,19700101,,29:41.0,WEST BENGAL,DELHI,5212,STEP BY STEP CREATIONS  PPMP,,OR,110070,712203,5212,DELHI,110070,NEW DELHI,5212,1,2499,974,974,0,0,0,0,0,0,0,0,0,974,9.276190476,STEP BY STEP CREATIONS,,,07AAMPM7556K1Z1,Interstate,07AAMPM7556K1Z1,927.61,0.01,4.63,9.27,0,0,4.63
8107616571,10107586471,75395694,,1,C,C,1,1,1,1,20241001,DLS,on,Saree Blouse,Apparel,Molcha,Women,0,5,5,0,0,,20240927,20240928,20240929,20241003,19700101,Delivered to Seller,45:15.0,GUJARAT,DELHI,5212,STEP BY STEP CREATIONS  PPMP,,OR,110070,380015,5212,DELHI,110070,NEW DELHI,5212,1,2099,839,839,0,0,0,0,0,0,0,0,0,839,7.99047619,STEP BY STEP CREATIONS,,,07AAMPM7556K1Z1,Interstate,07AAMPM7556K1Z1,799.04,0.01,3.99,7.99,0,0,3.99
8144713797,10144683788,59426260,,1,C,C,1,1,1,1,20241019,DLS,on,Saree Blouse,Apparel,Molcha,Women,2.373693,12,12,0,0,,20241014,20241015,20241016,20241020,19700101,Delivered to Seller,46:19.0,KARNATAKA,DELHI,5212,STEP BY STEP CREATIONS  PPMP,,OR,110070,560071,5212,DELHI,110070,NEW DELHI,5212,1,4000,1840,1840,0,0,0,0,0,0,0,0,0,1840,16.42857143,STEP BY STEP CREATIONS,,,07AAMPM7556K1Z1,Interstate,07AAMPM7556K1Z1,1642.85,0.01,8.21,16.42,0,0,8.21
8156352870,10156322897,89013046,,1,C,C,1,1,1,1,20241027,RL,on,Saree Blouse,Apparel,Molcha,Women,0,5,5,0,0,,20241022,20241023,20241024,20241028,19700101,,33:06.0,MAHARASHTRA,DELHI,5212,STEP BY STEP CREATIONS  PPMP,,OR,110070,411057,5212,DELHI,110070,NEW DELHI,5212,1,2099,965,829,0,0,0,0,0,0,0,0,0,829,7.895238095,STEP BY STEP CREATIONS,,,07AAMPM7556K1Z1,Interstate,07AAMPM7556K1Z1,919.04,0.01,4.59,9.19,0,0,4.59
9603302978,10119392129,75429534,,1,C,C,1,1,1,1,20241005,DLS,cod,Saree Blouse,Apparel,Molcha,Women,0,12,12,0,0,,20241001,20241002,20241002,20241019,19700101,Delivered to Seller,08:48.0,GUJARAT,DELHI,5212,STEP BY STEP CREATIONS  PPMP,,MYNTCREDIT,110070,382481,5212,DELHI,110070,NEW DELHI,5212,1,4000,1840,1695,0,0,0,0,0,0,0,13.86,0,1695,15.13392857,STEP BY STEP CREATIONS,,,07AAMPM7556K1Z1,Interstate,07AAMPM7556K1Z1,1642.85,0.01,8.21,16.42,0,0,8.21
8144284776,10144254767,55372394,,1,C,C,1,1,1,1,20241024,RL,cod,Saree Blouse,Apparel,Molcha,Women,2.250357,5,5,0,0,,20241014,20241014,20241015,20241028,19700101,,55:26.0,MAHARASHTRA,DELHI,5212,STEP BY STEP CREATIONS  PPMP,,NEFT,110070,400051,5212,DELHI,110070,NEW DELHI,5212,1,2099,965,965,0,0,0,0,0,0,0,0,0,965,9.19047619,STEP BY STEP CREATIONS,,,07AAMPM7556K1Z1,Interstate,07AAMPM7556K1Z1,919.04,0.01,4.59,9.19,0,0,4.59
9614296243,10152691082,74128956,,1,C,C,1,1,1,1,20241022,RL,on,Saree Blouse,Apparel,Molcha,Women,0.451211,5,0,2.5,2.5,,20241020,20241021,20241022,20241023,19700101,,04:41.0,DELHI,DELHI,5212,STEP BY STEP CREATIONS  PPMP,,OR,110070,110019,5212,DELHI,110070,NEW DELHI,5212,1,2099,965,965,0,0,0,0,0,0,0,0,0,965,9.19047619,STEP BY STEP CREATIONS,,,07AAMPM7556K1Z1,Local,07AAMPM7556K1Z1,919.04,0.01,4.59,9.19,2.295,2.295,0
8098827101,10098796981,76318440,,1,C,C,1,1,1,1,20241004,DLS,on,Salwar,Apparel,Molcha,Women,0.417897,5,5,0,0,,20240925,20240926,20240927,20241005,19700101,Delivered to Seller,08:03.0,ARUNACHAL PRADESH,DELHI,5212,STEP BY STEP CREATIONS  PPMP,,OR,110070,792121,5212,DELHI,110070,NEW DELHI,5212,1,2099,965,965,0,0,0,0,0,0,0,0,0,965,9.19047619,STEP BY STEP CREATIONS,,,07AAMPM7556K1Z1,Interstate,07AAMPM7556K1Z1,919.04,0.01,4.59,9.19,0,0,4.59
8101611908,10101581796,94164936,,1,C,C,1,1,1,1,20241001,DLS,on,Saree Blouse,Apparel,Molcha,Women,0.1732,5,5,0,0,,20240926,20240926,20240928,20241002,19700101,Delivered to Seller,33:16.0,KARNATAKA,DELHI,5212,STEP BY STEP CREATIONS  PPMP,8119315186,OR,110070,560103,5212,DELHI,110070,NEW DELHI,5212,1,2099,839,839,0,0,0,0,0,0,1.76,285.54,0,839,7.99047619,STEP BY STEP CREATIONS,,,07AAMPM7556K1Z1,Interstate,07AAMPM7556K1Z1,799.04,0.01,3.99,7.99,0,0,3.99
8144445189,10144415180,86864894,,1,C,C,1,1,1,1,20241018,DLS,on,Shirts,Apparel,Molcha,Women,0,5,5,0,0,,20241014,20241014,20241015,20241018,19700101,Delivered to Seller,08:46.0,MAHARASHTRA,DELHI,5212,STEP BY STEP CREATIONS  PPMP,,OR,110070,412307,5212,DELHI,110070,NEW DELHI,5212,1,2099,839,839,0,0,0,0,0,0,0,28.44,0,839,7.99047619,STEP BY STEP CREATIONS,,,07AAMPM7556K1Z1,Interstate,07AAMPM7556K1Z1,799.04,0.01,3.99,7.99,0,0,3.99
8147679126,10147649128,48806675,,1,C,C,1,1,1,1,20241021,RL,on,Palazzos,Apparel,Molcha,Women,0,5,5,0,0,,20241016,20241017,20241018,20241022,19700101,,36:05.0,TELANGANA,DELHI,5212,STEP BY STEP CREATIONS  PPMP,8156023534,OR,110070,521229,5212,DELHI,110070,NEW DELHI,5212,1,1665,999,965,0,0,0,0,0,0,0,0,0,965,9.19047619,STEP BY STEP CREATIONS,,,07AAMPM7556K1Z1,Interstate,07AAMPM7556K1Z1,951.42,0.01,4.75,9.51,0,0,4.75
8150476879,10150446893,82092132,,1,C,C,1,1,1,1,20241020,DLS,on,Co-Ords,Apparel,Molcha,Women,3.05,12,12,0,0,,20241018,20241019,20241020,20241022,19700101,Delivered to Seller,46:19.0,UTTAR PRADESH,DELHI,5212,STEP BY STEP CREATIONS  PPMP,,OR,110070,201010,5212,DELHI,110070,NEW DELHI,5212,1,2499,1499,1499,0,0,0,0,0,0,0,0,0,1499,13.38392857,STEP BY STEP CREATIONS,,,07AAMPM7556K1Z1,Interstate,07AAMPM7556K1Z1,1338.39,0.01,6.69,13.38,0,0,6.69
8107124654,10107094556,65782444,,1,C,C,1,1,1,1,20241004,DLS,on,Saree Blouse,Apparel,Molcha,Women,3.05,12,12,0,0,,20240927,20240928,20241001,20241014,19700101,Delivered to Seller,27:52.0,JHARKHAND,DELHI,5212,STEP BY STEP CREATIONS  PPMP,,OR,110070,829301,5212,DELHI,110070,NEW DELHI,5212,1,3600,1656,1656,0,0,0,0,0,0,0,0,0,1656,14.78571429,STEP BY STEP CREATIONS,,,07AAMPM7556K1Z1,Interstate,07AAMPM7556K1Z1,1478.57,0.01,7.39,14.78,0,0,7.39
8146955400,10146925401,46004650,,1,C,C,1,1,1,1,20241018,DLS,on,Saree Blouse,Apparel,Molcha,Women,0,5,5,0,0,,20241016,20241016,20241017,20241024,19700101,Delivered to Seller,05:31.0,RAJASTHAN,DELHI,5212,STEP BY STEP CREATIONS  PPMP,,OR,110070,342011,5212,DELHI,110070,NEW DELHI,5212,1,2099,965,965,0,0,0,0,0,0,0,263.1,0,965,9.19047619,STEP BY STEP CREATIONS,,,07AAMPM7556K1Z1,Interstate,07AAMPM7556K1Z1,919.04,0.01,4.59,9.19,0,0,4.59
8155794829,10155764856,94164960,,1,C,C,1,1,1,1,20241024,DLS,cod,Saree Blouse,Apparel,Molcha,Women,1.397313,5,5,0,0,,20241021,20241022,20241023,20241025,19700101,Delivered to Seller,05:31.0,HARYANA,DELHI,5212,STEP BY STEP CREATIONS  PPMP,,NEFT,110070,122101,5212,DELHI,110070,NEW DELHI,5212,1,2099,965,965,0,0,0,0,0,0,0,0,0,965,9.19047619,STEP BY STEP CREATIONS,,,07AAMPM7556K1Z1,Interstate,07AAMPM7556K1Z1,919.04,0.01,4.59,9.19,0,0,4.59
8098764643,10098734526,91256268,,1,C,C,1,1,1,1,20240928,DLS,cod,Saree Blouse,Apparel,Molcha,Women,2.413706,5,5,0,0,,20240925,20240926,20240926,20241005,19700101,Delivered to Seller,58:44.0,UTTAR PRADESH,DELHI,5212,STEP BY STEP CREATIONS  PPMP,,NEFT,110070,211004,5212,DELHI,110070,NEW DELHI,5212,1,2099,839,839,0,0,0,0,0,0,0,0,0,839,7.99047619,STEP BY STEP CREATIONS,,,07AAMPM7556K1Z1,Interstate,07AAMPM7556K1Z1,799.04,0.01,3.99,7.99,0,0,3.99
8122803831,10122773768,94164958,,1,C,C,1,1,1,1,20241008,DLS,cod,Saree Blouse,Apparel,Molcha,Women,2.118744,5,5,0,0,,20241002,20241003,20241005,20241012,19700101,Delivered to Seller,40:03.0,KARNATAKA,DELHI,5212,STEP BY STEP CREATIONS  PPMP,,NEFT,110070,560060,5212,DELHI,110070,NEW DELHI,5212,1,2099,965,868,0,0,0,0,0,0,0,0,0,868,8.266666667,STEP BY STEP CREATIONS,,,07AAMPM7556K1Z1,Interstate,07AAMPM7556K1Z1,919.04,0.01,4.59,9.19,0,0,4.59
8159540313,10159510354,45477119,,1,C,C,1,1,1,1,20241028,RL,cod,Palazzos,Apparel,Molcha,Women,1.426698,5,5,0,0,,20241024,20241024,20241025,20241029,19700101,,45:32.0,BIHAR,DELHI,5212,STEP BY STEP CREATIONS  PPMP,,NEFT,110070,805102,5212,DELHI,110070,NEW DELHI,5212,1,1665,999,999,0,0,0,0,0,0,0,0,0,999,9.514285714,STEP BY STEP CREATIONS,,,07AAMPM7556K1Z1,Interstate,07AAMPM7556K1Z1,951.42,0.01,4.75,9.51,0,0,4.75
8151494766,10151464784,74128906,,1,C,C,1,1,1,1,20241023,RL,cod,Saree Blouse,Apparel,Molcha,Women,16.63,5,5,0,0,,20241019,20241019,20241020,20241026,19700101,,17:41.0,WEST BENGAL,DELHI,5212,STEP BY STEP CREATIONS  PPMP,8161682406,OR,110070,721439,5212,DELHI,110070,NEW DELHI,5212,1,2099,965,965,0,0,0,0,0,0,0,0,0,965,9.19047619,STEP BY STEP CREATIONS,,,07AAMPM7556K1Z1,Interstate,07AAMPM7556K1Z1,919.04,0.01,4.59,9.19,0,0,4.59
8122182104,10122152041,67436864,,1,C,C,1,1,1,1,20241007,DLS,on,Saree Blouse,Apparel,Molcha,Women,2.383293,5,5,0,0,,20241002,20241003,20241004,20241014,19700101,Delivered to Seller,49:35.0,KARNATAKA,DELHI,5212,STEP BY STEP CREATIONS  PPMP,,OR,110070,560066,5212,DELHI,110070,NEW DELHI,5212,1,2099,965,868,0,0,0,0,0,0,0,0,0,868,8.266666667,STEP BY STEP CREATIONS,,,07AAMPM7556K1Z1,Interstate,07AAMPM7556K1Z1,919.04,0.01,4.59,9.19,0,0,4.59
8123413385,10123383322,86874898,,1,C,C,1,1,1,1,20241007,DLS,cod,Saree Blouse,Apparel,Molcha,Women,3.796993,5,5,0,0,,20241003,20241003,20241004,20241010,19700101,Delivered to Seller,45:59.0,TELANGANA,DELHI,5212,STEP BY STEP CREATIONS  PPMP,,NEFT,110070,500084,5212,DELHI,110070,NEW DELHI,5212,1,2099,965,868,0,0,0,0,0,0,0,0,0,868,8.266666667,STEP BY STEP CREATIONS,,,07AAMPM7556K1Z1,Interstate,07AAMPM7556K1Z1,919.04,0.01,4.59,9.19,0,0,4.59
8149559947,10149529959,64626754,,1,C,C,1,1,1,1,20241019,RL,on,Saree Blouse,Apparel,Molcha,Women,0.3696,12,12,0,0,,20241017,20241018,20241019,20241027,19700101,,16:44.0,UTTAR PRADESH,DELHI,5212,STEP BY STEP CREATIONS  PPMP,,OR,110070,201014,5212,DELHI,110070,NEW DELHI,5212,1,4000,1840,1840,0,0,0,0,0,0,0,180.81,0,1840,16.42857143,STEP BY STEP CREATIONS,,,07AAMPM7556K1Z1,Interstate,07AAMPM7556K1Z1,1642.85,0.01,8.21,16.42,0,0,8.21
9601329680,10111741131,52849099,,1,C,C,1,1,1,1,20241004,DLS,on,Saree Blouse,Apparel,Molcha,Women,1.008849,5,5,0,0,,20240928,20240930,20241001,20241005,19700101,Delivered to Seller,33:14.0,KARNATAKA,DELHI,5212,STEP BY STEP CREATIONS  PPMP,,OR,110070,560075,5212,DELHI,110070,NEW DELHI,5212,1,2099,965,965,0,0,0,0,0,0,0,0,0,965,9.19047619,STEP BY STEP CREATIONS,,,07AAMPM7556K1Z1,Interstate,07AAMPM7556K1Z1,919.04,0.01,4.59,9.19,0,0,4.59
8114946128,10114916040,65782496,,1,C,C,1,1,1,1,20241001,DLS,on,Saree Blouse,Apparel,Molcha,Women,1.624313,12,12,0,0,,20240929,20240930,20241001,20241005,19700101,Delivered to Seller,27:28.0,HARYANA,DELHI,5212,STEP BY STEP CREATIONS  PPMP,,OR,110070,122101,5212,DELHI,110070,NEW DELHI,5212,1,4000,1840,1760,0,0,0,0,0,0,0,1760,0,1760,15.71428571,STEP BY STEP CREATIONS,,,07AAMPM7556K1Z1,Interstate,07AAMPM7556K1Z1,1642.85,0.01,8.21,16.42,0,0,8.21
8120797756,10120767689,94164898,,1,C,C,1,1,1,1,20241005,DLS,on,Saree Blouse,Apparel,Molcha,Women,0,5,5,0,0,,20241002,20241002,20241002,20241015,19700101,Delivered to Seller,40:46.0,GUJARAT,DELHI,5212,STEP BY STEP CREATIONS  PPMP,,OR,110070,380052,5212,DELHI,110070,NEW DELHI,5212,1,2099,965,965,0,0,0,0,0,0,0,0,0,965,9.19047619,STEP BY STEP CREATIONS,,,07AAMPM7556K1Z1,Interstate,07AAMPM7556K1Z1,919.04,0.01,4.59,9.19,0,0,4.59
8143382622,10143352610,52849049,,1,C,C,1,1,1,1,20241017,DLS,on,Saree Blouse,Apparel,Molcha,Women,3.05,5,5,0,0,,20241013,20241014,20241015,20241023,19700101,Delivered to Seller,05:31.0,UTTAR PRADESH,DELHI,5212,STEP BY STEP CREATIONS  PPMP,,OR,110070,201002,5212,DELHI,110070,NEW DELHI,5212,1,2099,965,965,0,0,0,0,0,0,0,0,0,965,9.19047619,STEP BY STEP CREATIONS,,,07AAMPM7556K1Z1,Interstate,07AAMPM7556K1Z1,919.04,0.01,4.59,9.19,0,0,4.59
9611205066,10144122669,67436872,,1,C,C,1,1,1,1,20241018,DLS,on,Saree Blouse,Apparel,Molcha,Women,0,5,5,0,0,,20241014,20241014,20241015,20241019,19700101,Delivered to Seller,39:15.0,MAHARASHTRA,DELHI,5212,STEP BY STEP CREATIONS  PPMP,,OR,110070,411014,5212,DELHI,110070,NEW DELHI,5212,1,2099,965,965,0,0,0,0,0,0,192.68,0,0,965,9.19047619,STEP BY STEP CREATIONS,,,07AAMPM7556K1Z1,Interstate,07AAMPM7556K1Z1,919.04,0.01,4.59,9.19,0,0,4.59
8139114397,10139084380,48897905,,1,C,C,1,1,1,1,20241012,DLS,on,Saree Blouse,Apparel,Molcha,Women,0.421059,12,12,0,0,,20241010,20241011,20241012,20241024,19700101,Delivered to Seller,05:31.0,UTTAR PRADESH,DELHI,5212,STEP BY STEP CREATIONS  PPMP,,OR,110070,201003,5212,DELHI,110070,NEW DELHI,5212,1,3000,1650,1650,0,0,0,0,0,0,0,0,0,1650,14.73214286,STEP BY STEP CREATIONS,,,07AAMPM7556K1Z1,Interstate,07AAMPM7556K1Z1,1473.21,0.01,7.36,14.73,0,0,7.36
8146569351,10146539350,75395650,,1,C,C,1,1,1,1,20241021,RL,on,Saree Blouse,Apparel,Molcha,Women,1.729289,5,5,0,0,,20241015,20241016,20241017,20241023,19700101,,05:35.0,ANDHRA PRADESH,DELHI,5212,STEP BY STEP CREATIONS  PPMP,,OR,110070,522101,5212,DELHI,110070,NEW DELHI,5212,1,2099,965,879,0,0,0,0,0,0,0,0,0,879,8.371428571,STEP BY STEP CREATIONS,,,07AAMPM7556K1Z1,Interstate,07AAMPM7556K1Z1,919.04,0.01,4.59,9.19,0,0,4.59
8138501762,10138471743,91256286,,1,C,C,1,1,1,1,20241015,RL,on,Saree Blouse,Apparel,Molcha,Women,1.463575,5,5,0,0,,20241009,20241010,20241011,20241024,19700101,,16:26.0,MAHARASHTRA,DELHI,5212,STEP BY STEP CREATIONS  PPMP,,OR,110070,400012,5212,DELHI,110070,NEW DELHI,5212,1,2099,965,893,0,0,0,0,0,0,0,0,0,893,8.504761905,STEP BY STEP CREATIONS,,,07AAMPM7556K1Z1,Interstate,07AAMPM7556K1Z1,919.04,0.01,4.59,9.19,0,0,4.59
8106740109,10106710010,65782452,,1,C,C,1,1,1,1,20241002,DLS,cod,Saree Blouse,Apparel,Molcha,Women,4.58,12,12,0,0,,20240927,20240927,20240929,20241014,19700101,Delivered to Seller,59:34.0,UTTAR PRADESH,DELHI,5212,STEP BY STEP CREATIONS  PPMP,,NEFT,110070,261303,5212,DELHI,110070,NEW DELHI,5212,1,3600,1656,1506,0,0,0,0,0,0,0,0,0,1506,13.44642857,STEP BY STEP CREATIONS,,,07AAMPM7556K1Z1,Interstate,07AAMPM7556K1Z1,1478.57,0.01,7.39,14.78,0,0,7.39
8149795511,10149765525,49264181,,1,C,C,1,1,1,1,20241023,RL,on,Shorts,Apparel,Molcha,Women,0.822532,5,5,0,0,,20241018,20241018,20241019,20241028,19700101,,12:18.0,KARNATAKA,DELHI,5212,STEP BY STEP CREATIONS  PPMP,,OR,110070,560037,5212,DELHI,110070,NEW DELHI,5212,1,1665,915,915,0,0,0,0,0,0,0,0,0,915,8.714285714,STEP BY STEP CREATIONS,,,07AAMPM7556K1Z1,Interstate,07AAMPM7556K1Z1,871.42,0.01,4.35,8.71,0,0,4.35
9614280756,10154091555,58925874,,1,C,C,1,1,1,1,20241025,RL,on,Saree Blouse,Apparel,Molcha,Women,0.258008,5,5,0,0,,20241020,20241021,20241022,20241028,19700101,,11:02.0,KARNATAKA,DELHI,5212,STEP BY STEP CREATIONS  PPMP,,OR,110070,560103,5212,DELHI,110070,NEW DELHI,5212,1,1665,915,915,0,0,0,0,0,0,84.14,64.76,0,915,8.714285714,STEP BY STEP CREATIONS,,,07AAMPM7556K1Z1,Interstate,07AAMPM7556K1Z1,871.42,0.01,4.35,8.71,0,0,4.35
8106841864,10106811765,68145316,,1,C,C,1,1,1,1,20241002,DLS,on,Saree Blouse,Apparel,Molcha,Women,0.426382,12,12,0,0,,20240927,20240927,20240929,20241003,19700101,Delivered to Seller,45:11.0,KARNATAKA,DELHI,5212,STEP BY STEP CREATIONS  PPMP,,OR,110070,560066,5212,DELHI,110070,NEW DELHI,5212,1,3000,1500,1486,0,0,0,0,0,0,139.24,0,0,1486,13.26785714,STEP BY STEP CREATIONS,,,07AAMPM7556K1Z1,Interstate,07AAMPM7556K1Z1,1339.28,0.01,6.69,13.39,0,0,6.69
8115895584,10115865496,80052226,,1,C,C,1,1,1,1,20241007,DLS,on,Co-Ords,Apparel,Molcha,Women,0.970278,12,12,0,0,,20240930,20240930,20241001,20241008,19700101,Delivered to Seller,46:01.0,WEST BENGAL,DELHI,5212,STEP BY STEP CREATIONS  PPMP,,OR,110070,700116,5212,DELHI,110070,NEW DELHI,5212,1,2499,1499,1499,0,0,0,0,0,0,149.51,2.82,0,1499,13.38392857,STEP BY STEP CREATIONS,,,07AAMPM7556K1Z1,Interstate,07AAMPM7556K1Z1,1338.39,0.01,6.69,13.38,0,0,6.69
8117677442,10117647361,67993304,,1,C,C,1,1,1,1,20241006,DLS,on,Saree Blouse,Apparel,Molcha,Women,2.188824,5,5,0,0,,20240930,20241001,20241002,20241017,19700101,Delivered to Seller,08:49.0,WEST BENGAL,DELHI,5212,STEP BY STEP CREATIONS  PPMP,,OR,110070,700026,5212,DELHI,110070,NEW DELHI,5212,1,1665,915,915,0,0,0,0,0,0,0,0,0,915,8.714285714,STEP BY STEP CREATIONS,,,07AAMPM7556K1Z1,Interstate,07AAMPM7556K1Z1,871.42,0.01,4.35,8.71,0,0,4.35
8118549673,10118519594,64441516,,1,C,C,1,1,1,1,20241006,DLS,cod,Saree Blouse,Apparel,Molcha,Women,0.421816,5,5,0,0,,20241001,20241001,20241002,20241015,19700101,Delivered to Seller,30:01.0,WEST BENGAL,DELHI,5212,STEP BY STEP CREATIONS  PPMP,,NEFT,110070,700135,5212,DELHI,110070,NEW DELHI,5212,1,1665,915,915,0,0,0,0,0,0,0,0,0,915,8.714285714,STEP BY STEP CREATIONS,,,07AAMPM7556K1Z1,Interstate,07AAMPM7556K1Z1,871.42,0.01,4.35,8.71,0,0,4.35
8113363730,10113333636,94164932,,1,C,C,1,1,1,1,20241004,DLS,cod,Saree Blouse,Apparel,Molcha,Women,0,5,5,0,0,,20240929,20240930,20241001,20241006,19700101,Delivered to Seller,46:00.0,MAHARASHTRA,DELHI,5212,STEP BY STEP CREATIONS  PPMP,,NEFT,110070,411028,5212,DELHI,110070,NEW DELHI,5212,1,2099,965,965,0,0,0,0,0,0,0,0,0,965,9.19047619,STEP BY STEP CREATIONS,,,07AAMPM7556K1Z1,Interstate,07AAMPM7556K1Z1,919.04,0.01,4.59,9.19,0,0,4.59
8165543810,10165513894,88861262,,1,C,C,1,1,1,1,20241029,RL,on,Skirts,Apparel,Molcha,Women,1.088662,5,5,0,0,,20241028,20241028,20241029,20241030,19700101,,57:48.0,UTTAR PRADESH,DELHI,5212,STEP BY STEP CREATIONS  PPMP,,OR,110070,201301,5212,DELHI,110070,NEW DELHI,5212,1,999,499,499,0,0,0,0,0,0,0,0,0,499,4.752380952,STEP BY STEP CREATIONS,,,07AAMPM7556K1Z1,Interstate,07AAMPM7556K1Z1,475.23,0.01,2.37,4.75,0,0,2.37
